p_T, Eta, Phi, p_T-corr, N-Trk, Angularity, Mean-p_T, p_T_1, p_T_2, p_T_3, p_T_4, p_T_5, X_tru
89.0801, -0.257621, 6.01236, -9.0595, 596, 0.537418, 0.481514, 3.42955, 2.26727, 2.05198, 1.95044, 1.88204, 0.00302089
83.2166, -0.443847, 4.02194, -14.923, 643, 0.2442, 0.498303, 3.28271, 1.96551, 1.93744, 1.55694, 1.51962, 0.0153725
82.8511, 0.0893759, 0.120921, -15.2886, 559, 1.46871, 0.493161, 2.32216, 2.24419, 2.23084, 2.20985, 1.98581, 0
77.6386, -0.363843, 0.732951, -20.501, 546, 0.241965, 0.531771, 2.04332, 1.99081, 1.91622, 1.87569, 1.71498, 0.00969948
72.9171, 0.12006, 5.3072, -25.2225, 513, 0.253982, 0.548249, 3.05063, 2.81337, 2.65149, 2.47948, 2.32031, 0.0300154
68.3098, 0.452068, 1.32356, -29.8298, 379, 0.233408, 0.578897, 2.43868, 2.32088, 2.27795, 2.09645, 1.80931, 0.0358462
60.8968, 0.325147, 4.26148, -37.2428, 388, 0.24237, 0.507473, 1.9023, 1.88788, 1.82907, 1.74462, 1.69384, 0.0439465
57.8231, 0.0276375, 2.01105, -40.3166, 383, 0.214304, 0.47396, 2.70019, 2.56879, 2.05373, 1.71563, 1.56397, 0.00689067
54.6281, -0.448728, 5.46126, -43.5116, 442, 0.247849, 0.551799, 2.44567, 2.20986, 2.17581, 1.8853, 1.23669, 0.0213382
54.1652, -0.412851, 3.33995, -43.9744, 339, 0.234827, 0.552707, 2.14707, 2.11734, 1.94388, 1.65647, 1.6144, 0.00778306
53.8918, 0.172812, 0.968287, -44.2478, 378, 0.235205, 0.464584, 1.73092, 1.39739, 1.34054, 1.33997, 1.30242, 0.014068
35.4625, 0.236367, 5.9437, -62.6772, 216, 0.22224, 0.633258, 1.98421, 1.94281, 1.79314, 1.51952, 1.27632, 0
26.411, -0.302285, 2.46275, -71.7286, 200, 0.141606, 0.447644, 2.06357, 1.89331, 1.60673, 1.09754, 1.05012, 0
18.3078, -0.37196, 1.89992, -79.8318, 136, 0.221635, 0.508551, 1.87997, 1.47986, 1.29849, 1.18705, 1.17344, 0
96.2706, -0.381862, 3.38143, -5.66004, 565, 0.238663, 0.576471, 3.12763, 2.34255, 2.12147, 2.11274, 1.97415, 8.86908e-05
84.4756, 0.454457, 1.36306, -17.4551, 547, 0.246076, 0.586636, 2.43004, 2.38803, 2.30077, 1.99517, 1.91747, 0.0150131
83.9754, -0.362939, 0.0839222, -17.9553, 545, 3.04171, 0.556128, 1.88861, 1.69563, 1.63849, 1.52417, 1.46092, 0.00363524
68.9059, -0.355319, 0.723476, -33.0248, 468, 0.249609, 0.525999, 1.91402, 1.91075, 1.78907, 1.66152, 1.40649, 0.0045292
65.8235, -0.470685, 5.70118, -36.1071, 437, 0.253126, 0.615173, 2.12731, 1.94717, 1.75253, 1.46513, 1.44388, 0
42.005, 0.149196, 2.53987, -59.9257, 272, 0.246934, 0.552697, 1.71277, 1.71073, 1.63066, 1.32135, 1.31364, 0.00389515
37.9144, 0.098562, 3.50191, -64.0163, 219, 0.202483, 0.549483, 1.65024, 1.52915, 1.49088, 1.48598, 1.34878, 0
37.5994, -0.405495, 4.9914, -64.3313, 307, 0.228983, 0.529568, 1.92796, 1.34136, 1.24281, 1.21025, 1.16109, 0
37.0669, -0.131463, 2.05777, -64.8638, 281, 0.219067, 0.475216, 1.93798, 1.74121, 1.52409, 1.44124, 1.41609, 0.00360665
32.7161, 0.211197, 1.00984, -69.2145, 164, 0.167383, 0.641492, 2.52263, 2.45946, 1.97988, 1.76589, 1.69789, 0
19.2757, 0.140399, 1.61158, -82.6549, 119, 0.148936, 0.507255, 1.45245, 1.33432, 1.27196, 1.21598, 0.876203, 0
14.4015, 0.169264, 0.0256793, -87.5291, 81, 2.88123, 0.496605, 1.66798, 1.54728, 1.50429, 1.36641, 1.20014, 0
94.7991, 0.285293, 1.81551, -2.95264, 694, 0.272016, 0.486149, 2.40663, 2.1851, 2.09157, 1.94143, 1.54396, 0.00569811
93.3392, -0.31725, 0.907429, -4.41256, 665, 0.277223, 0.530336, 3.68915, 3.30414, 1.86137, 1.85876, 1.71872, 0.00630568
81.413, 0.312138, 0.100636, -16.3387, 478, 2.65384, 0.621474, 2.84961, 2.16681, 2.00415, 1.76336, 1.63044, 0
76.5592, -0.197936, 2.36148, -21.1925, 505, 0.271035, 0.478495, 2.5279, 2.38031, 2.03046, 1.79278, 1.6925, 0.00456581
74.9353, -0.169821, 0.175767, -22.8165, 500, 1.69036, 0.477295, 2.95071, 2.40872, 2.16776, 2.14636, 2.09692, 0
74.0877, 0.312914, 3.93496, -23.6641, 514, 0.24737, 0.51095, 2.8082, 1.7749, 1.59728, 1.5359, 1.47235, 0.00386087
73.6303, 0.0885553, 5.07988, -24.1214, 519, 0.231366, 0.471989, 1.91142, 1.80508, 1.51216, 1.48805, 1.45296, 0.0215217
73.4357, -0.0473836, 2.89796, -24.3161, 470, 0.267314, 0.496187, 3.30299, 2.00167, 1.9477, 1.49958, 1.46727, 0.00212429
66.5437, 0.493795, 5.96848, -31.208, 450, 0.250345, 0.594141, 2.84077, 2.63668, 2.14236, 1.64405, 1.5803, 0.0140072
58.235, 0.291531, 1.25312, -39.5168, 394, 0.230841, 0.48937, 1.53398, 1.52811, 1.51646, 1.3438, 1.33653, 0
46.0717, -0.385861, 4.32162, -51.6801, 275, 0.216278, 0.606206, 2.22726, 1.72792, 1.57726, 1.4743, 1.46565, 0.0307247
28.7267, -0.236282, 1.61028, -69.025, 213, 0.174896, 0.503978, 1.82479, 1.80081, 1.38509, 1.28166, 1.24743, 0.0320138
26.8123, -0.0295711, 4.55754, -70.9395, 182, 0.178503, 0.52573, 2.17622, 2.08994, 1.23314, 1.21442, 1.18173, 0.00939736
24.9779, 0.344776, 5.54344, -72.7739, 180, 0.168585, 0.509753, 2.44487, 1.25686, 1.09954, 1.04804, 0.934631, 0
18.7748, 0.422759, 3.01895, -78.9769, 147, 0.186817, 0.568935, 2.28392, 1.56054, 1.15114, 1.12424, 1.03532, 0
15.2294, 0.0647503, 0.544724, -82.5223, 89, 0.121836, 0.525153, 2.22702, 1.12585, 1.07314, 0.92127, 0.802547, 0.00586234
99.4434, 0.447588, 4.07129, -8.15384, 693, 0.257204, 0.520646, 2.94209, 2.24655, 2.0123, 1.96489, 1.6628, 0.0105103
85.1632, -0.0390016, 2.96587, -22.4341, 537, 0.253131, 0.519288, 4.22879, 2.23034, 2.12508, 2.04187, 1.88124, 0.0134552
80.6747, 0.205435, 3.49727, -26.9226, 492, 0.232964, 0.527286, 3.11504, 3.05522, 2.20976, 1.97358, 1.96313, 0.0251369
79.0789, -0.454319, 3.25055, -28.5183, 514, 0.270541, 0.556894, 2.32602, 2.22296, 2.13976, 1.53242, 1.38648, 0.0101227
78.1581, 0.143269, 1.18325, -29.4392, 585, 0.269219, 0.451781, 2.44841, 2.27835, 1.80081, 1.61475, 1.53488, 0.000564032
75.0397, 0.102172, 4.38891, -32.5576, 478, 0.249324, 0.513971, 1.97381, 1.89873, 1.83575, 1.82082, 1.5104, 0.00389114
66.8594, 0.401738, 5.77393, -40.7379, 389, 0.258706, 0.642879, 2.95718, 2.20331, 2.15964, 1.88591, 1.82632, 0.0030056
62.0198, 0.359286, 1.83824, -45.5775, 394, 0.268935, 0.539303, 2.24124, 2.13017, 1.87007, 1.84653, 1.60652, 0.00268141
60.512, -0.242957, 5.22768, -47.0853, 455, 0.253639, 0.500099, 2.07099, 1.82042, 1.76967, 1.71654, 1.6615, 0.0124375
55.4512, 0.200191, 4.84026, -52.1461, 393, 0.256042, 0.450822, 2.64181, 1.43982, 1.39859, 1.31424, 1.24369, 0.0102857
44.3254, -0.377021, 2.4778, -63.2719, 310, 0.237152, 0.498038, 1.70957, 1.63612, 1.50176, 1.394, 1.33683, 0.000299066
37.1607, -0.242631, 3.64588, -70.4365, 296, 0.260707, 0.45318, 2.3333, 1.98891, 1.34948, 1.33803, 1.19366, 0.0301739
24.1049, -0.431197, 1.11494, -83.4924, 156, 0.214576, 0.502185, 1.60314, 1.27949, 1.25629, 1.25392, 1.1729, 0.0452681
15.6692, -0.193164, 1.52406, -91.9281, 125, 0.136919, 0.522306, 1.92704, 1.35802, 1.35335, 1.25207, 1.11558, 0
15.561, 0.434778, 0.751395, -92.0363, 126, 0.170296, 0.576332, 1.98024, 1.31857, 1.15507, 1.08804, 0.999876, 0
10.1333, 0.16595, 0.37911, -97.464, 56, 0.140906, 0.723809, 1.3486, 1.26712, 0.961831, 0.958575, 0.907797, 0
85.1745, -0.0311469, 3.53117, -14.8421, 516, 0.237911, 0.556696, 6.73203, 2.29065, 2.21234, 1.90275, 1.71734, 0.0498459
85.1132, -0.318132, 1.682, -14.9033, 528, 0.24609, 0.538691, 2.54884, 2.12857, 1.93517, 1.72321, 1.66994, 0.0120456
75.1381, 0.322634, 1.24705, -24.8785, 534, 0.252496, 0.504282, 4.94001, 2.41317, 1.86648, 1.85747, 1.57605, 0.0553455
70.0426, 0.122642, 0.275668, -29.974, 448, 0.298279, 0.569452, 2.33842, 1.95865, 1.76443, 1.73139, 1.71564, 0.00396214
63.4679, -0.188114, 0.999085, -36.5487, 383, 0.231953, 0.507743, 2.85771, 1.85418, 1.81061, 1.66556, 1.55429, 0.00220351
63.2136, 0.079771, 4.35695, -36.803, 422, 0.243499, 0.464806, 1.78063, 1.65561, 1.585, 1.36437, 1.32074, 0
40.8839, -0.396405, 2.2603, -59.1326, 383, 0.226249, 0.389371, 1.69485, 1.59207, 1.42634, 1.41237, 1.35999, 0
34.4656, 0.15582, 2.01113, -65.5509, 262, 0.213439, 0.485432, 1.77397, 1.53908, 1.51991, 1.40428, 1.2748, 0.0496145
26.5778, -0.0576754, 5.27107, -73.4388, 187, 0.209196, 0.466277, 2.08262, 1.49142, 1.30753, 1.30229, 1.02827, 0.0264199
26.1641, -0.46649, 4.97978, -73.8524, 165, 0.209402, 0.68853, 2.29625, 2.23998, 2.03215, 1.49621, 1.3753, 0.0456582
24.9223, 0.404319, 3.95461, -75.0942, 186, 0.167505, 0.519215, 2.32543, 2.04771, 1.25241, 1.04813, 0.91375, 0
21.7893, -0.342407, 0.546647, -78.2273, 142, 0.189025, 0.573401, 1.53342, 1.30201, 1.18646, 1.12569, 1.12531, 0.00434673
15.6663, -0.496747, 3.75349, -84.3503, 118, 0.134059, 0.55951, 2.04251, 1.24868, 1.08781, 1.05423, 1.02307, 0
97.0455, -0.294675, 2.39895, -11.0573, 575, 0.257265, 0.622087, 3.58193, 3.1529, 2.92212, 2.11053, 2.09153, 0.0411586
93.1597, 0.43307, 3.93424, -14.9431, 629, 0.250841, 0.532341, 2.17391, 1.8513, 1.80859, 1.71688, 1.70683, 0.000274819
80.7765, 0.0767728, 0.36788, -27.3263, 465, 0.212872, 0.53851, 3.78981, 2.78185, 2.51315, 2.43097, 2.22248, 0.0108676
77.4582, 0.130957, 4.85572, -30.6447, 549, 0.254163, 0.502975, 2.83732, 2.2223, 2.00413, 1.96702, 1.84985, 0.0154501
68.1053, -0.146954, 4.49742, -39.9975, 437, 0.264443, 0.504484, 2.91118, 2.82235, 2.30718, 2.16037, 1.47407, 0.0264421
65.5015, 0.463425, 1.04729, -42.6013, 481, 0.234474, 0.519853, 2.58331, 1.83868, 1.50904, 1.46328, 1.3089, 0.00214164
65.3612, 0.214497, 3.56137, -42.7416, 456, 0.240651, 0.502779, 3.01111, 2.32701, 1.87881, 1.78957, 1.76271, 0.0242135
62.208, -0.178956, 1.26778, -45.8949, 449, 0.251654, 0.471273, 3.23841, 2.02683, 1.82612, 1.79739, 1.7263, 0.0757373
52.2162, -0.0502064, 1.78154, -55.8866, 368, 0.257937, 0.506954, 2.01535, 1.84393, 1.82677, 1.70597, 1.68196, 0.031981
43.9114, 0.36827, 5.86206, -64.1915, 254, 0.245432, 0.577781, 2.42497, 1.8946, 1.6895, 1.49007, 1.42568, 0.00513879
29.8653, -0.443245, 5.56006, -78.2376, 276, 0.224157, 0.474052, 1.36657, 1.33122, 1.25194, 1.1114, 0.98547, 0
29.5611, 0.00679153, 3.93457, -78.5418, 189, 0.20498, 0.492684, 1.7317, 1.48596, 1.28182, 1.18037, 1.12965, 0.0138124
23.9716, -0.230042, 0.783368, -84.1312, 162, 0.165078, 0.452294, 1.71174, 1.45229, 1.30915, 1.17551, 1.07518, 0
11.662, -0.0863551, 3.20759, -96.4408, 102, 0.142631, 0.4165, 2.81862, 0.976525, 0.825568, 0.587476, 0.571949, 0
10.378, 0.168637, 2.22705, -97.7248, 68, 0.159288, 0.5189, 1.77232, 1.32012, 1.22014, 0.956608, 0.877113, 0
97.9204, -0.30192, 4.17041, -3.48826, 697, 0.262966, 0.494547, 2.68889, 2.0674, 1.86941, 1.68773, 1.67842, 0
85.0679, -0.319316, 1.12961, -16.3407, 504, 0.242321, 0.556, 3.70626, 1.80472, 1.66417, 1.63217, 1.51757, 0.0274513
82.9986, -0.0664534, 5.09057, -18.41, 549, 0.249151, 0.542474, 2.18078, 2.06774, 1.91079, 1.89675, 1.70451, 0.00217716
77.3465, 0.179966, 1.12696, -24.0621, 482, 0.244459, 0.552475, 2.19598, 2.10344, 2.06573, 1.94367, 1.62518, 0
71.9892, 0.46238, 2.79236, -29.4194, 502, 0.236241, 0.545373, 2.84663, 2.00928, 1.97233, 1.87131, 1.84139, 0.000298777
68.633, 0.477775, 3.75422, -32.7756, 500, 0.234283, 0.500971, 2.33901, 1.77364, 1.7139, 1.57895, 1.26556, 0
66.5183, 0.0589527, 4.57265, -34.8903, 405, 0.258664, 0.563715, 2.36734, 2.34755, 2.17386, 1.92054, 1.90662, 0.03622
62.6016, -0.0557293, 3.46455, -38.807, 417, 0.260623, 0.508956, 2.77857, 1.78342, 1.76826, 1.50318, 1.489, 0
44.5265, 0.192278, 2.14535, -56.8821, 344, 0.244718, 0.489302, 2.79522, 2.14911, 1.86371, 1.54016, 1.39402, 0
43.2958, 0.39326, 6.19437, -58.1128, 281, 1.85408, 0.541198, 1.76075, 1.63405, 1.44383, 1.41456, 1.32653, 0
33.8389, 0.336725, 4.23083, -67.5697, 242, 0.209922, 0.554736, 2.55604, 2.45349, 2.19989, 1.71036, 1.44972, 0.000596438
28.1993, 0.165001, 0.544909, -73.2093, 207, 0.178039, 0.50356, 2.61334, 2.19454, 1.80713, 1.7724, 1.14731, 0
22.1808, -0.0834375, 2.56265, -79.2278, 172, 0.194298, 0.443616, 1.51881, 1.13966, 1.11235, 1.05018, 0.967435, 0
18.7545, -0.116006, 6.26383, -82.6541, 139, 3.58247, 0.407707, 2.36045, 2.30778, 1.00436, 0.956521, 0.773315, 0.0142475
18.7411, 0.425662, 5.33225, -82.6675, 151, 0.18386, 0.468527, 1.91088, 0.972637, 0.910017, 0.897978, 0.810664, 0.00699535
10.2262, -0.273849, 3.08078, -91.1825, 94, 0.14372, 0.352626, 1.23815, 0.955176, 0.658165, 0.63439, 0.565681, 0
98.0731, 0.285067, 2.74906, -4.95351, 609, 0.244849, 0.527275, 2.4768, 2.46552, 2.31283, 2.21452, 2.07324, 0.0314983
97.4933, 0.0977306, 4.66533, -5.53332, 612, 0.24545, 0.521355, 2.86077, 2.35768, 2.29228, 2.00901, 1.92991, 0.0018216
97.3805, -0.407781, 3.54845, -5.64613, 613, 0.244551, 0.517982, 2.7184, 2.11818, 2.11447, 2.07815, 1.90167, 0.0355649
89.8649, 0.183548, 2.05942, -13.1617, 568, 0.244248, 0.470497, 2.22839, 2.20187, 1.69857, 1.6475, 1.64659, 0
77.7571, 0.112385, 6.23991, -25.2696, 492, 2.11347, 0.501658, 2.26915, 1.79029, 1.70666, 1.65369, 1.63698, 0.019895
70.9753, -0.400245, 5.36855, -32.0514, 499, 0.25136, 0.554494, 2.44589, 2.38936, 2.36979, 2.3621, 1.85931, 0
69.2114, 0.267634, 4.18042, -33.8153, 505, 0.257906, 0.532395, 2.23051, 2.02042, 1.79316, 1.58289, 1.54295, 0.0266255
68.9632, 0.475928, 5.39751, -34.0634, 400, 0.227544, 0.638548, 2.31695, 1.76331, 1.68344, 1.67936, 1.66865, 0.00642752
53.2061, -0.212709, 0.659794, -49.8206, 366, 0.22542, 0.526793, 2.2903, 2.16179, 1.93067, 1.82859, 1.76598, 0
42.4588, 0.0795354, 5.76632, -60.5678, 284, 0.21839, 0.46658, 2.08781, 1.88575, 1.72765, 1.457, 1.20008, 0.0166578
39.5817, 0.0950072, 3.16512, -63.4449, 257, 0.251358, 0.534888, 1.81231, 1.45622, 1.39652, 1.39456, 1.31336, 0.000607414
37.965, 0.0179267, 5.11606, -65.0617, 272, 0.211256, 0.51304, 2.68294, 2.09413, 2.07287, 1.44874, 1.30732, 0.00126148
36.7446, -0.269733, 2.03381, -66.282, 275, 0.234054, 0.51753, 2.35386, 1.51006, 1.34182, 1.31638, 1.22397, 0.00340486
33.5591, -0.0945023, 1.54857, -69.4675, 224, 0.2269, 0.500883, 1.64825, 1.43942, 1.35966, 1.28554, 1.15296, 0
29.0763, 0.212532, 3.63031, -73.9503, 190, 0.190753, 0.484606, 2.53608, 1.4186, 1.34572, 1.31379, 1.27431, 0.00795923
94.8496, -0.190453, 3.23447, -11.8714, 583, 0.26415, 0.574846, 2.76858, 2.56656, 2.38674, 2.22711, 2.00703, 0.0200907
93.4375, -0.454851, 1.65363, -13.2835, 651, 0.253484, 0.530895, 3.98594, 2.87052, 2.38142, 1.93715, 1.71564, 0.0544512
89.9896, 0.290912, 6.23056, -16.7315, 584, 1.98619, 0.520171, 2.77429, 2.20764, 1.57076, 1.55705, 1.55098, 0.00853372
89.971, 0.248803, 1.59299, -16.75, 690, 0.264519, 0.471052, 2.92965, 2.36752, 2.2488, 2.18941, 2.16787, 0.0489728
82.4783, -0.199519, 4.3513, -24.2427, 567, 0.239886, 0.51549, 2.28051, 1.86517, 1.84368, 1.78113, 1.68312, 0.0147731
73.7225, -0.195356, 5.92014, -32.9985, 465, 0.243412, 0.508431, 2.58213, 2.32215, 2.1242, 2.02021, 1.7657, 0.0179201
57.0588, 0.0843141, 3.95784, -49.6622, 454, 0.246698, 0.460152, 1.907, 1.85872, 1.8316, 1.55875, 1.39791, 0
46.4349, -0.37688, 2.16782, -60.2862, 287, 0.209211, 0.483696, 3.06128, 2.68589, 2.01674, 1.55905, 1.55481, 0.00687384
45.5901, 0.14706, 5.42252, -61.1309, 331, 0.214356, 0.506556, 2.00392, 1.74084, 1.41409, 1.38127, 1.36404, 0
33.3833, 0.337099, 3.10591, -73.3377, 201, 0.166923, 0.556388, 2.34434, 1.99092, 1.75559, 1.49577, 1.17862, 0
21.2868, 0.00226906, 0.499347, -85.4342, 116, 0.137729, 0.626082, 2.34096, 1.85969, 1.74861, 1.43438, 1.37989, 0.0114896
20.7193, 0.0280653, 2.21101, -86.0017, 130, 0.227061, 0.50535, 2.07497, 1.62507, 1.07046, 1.04715, 0.933111, 0.0409807
18.8254, -0.375904, 3.92199, -87.8956, 164, 0.190574, 0.495405, 1.98816, 1.11739, 1.10551, 1.08214, 0.953574, 0.0249828
96.3623, 0.372442, 1.83247, -16.3193, 640, 0.247054, 0.529463, 2.98384, 1.93351, 1.92328, 1.86228, 1.84498, 0
95.1633, -0.467869, 4.31503, -17.5183, 580, 0.256044, 0.634422, 4.84205, 3.00022, 2.36636, 2.34093, 2.05743, 0.118508
91.5619, 0.0108427, 1.41265, -21.1197, 582, 0.263207, 0.481905, 2.05376, 1.79812, 1.76066, 1.747, 1.72125, 0.00365288
88.6795, 0.211649, 2.47055, -24.002, 526, 0.244285, 0.557733, 2.58921, 2.44094, 2.23983, 2.15388, 2.13255, 0
80.7251, 0.268383, 3.61276, -31.9565, 480, 0.262098, 0.54915, 2.61595, 2.10578, 2.07518, 2.06145, 2.01649, 0.0101198
77.7799, 0.350421, 2.95904, -34.9017, 449, 0.252162, 0.632357, 3.39968, 2.91703, 2.47593, 2.39887, 1.88508, 0
70.3191, 0.455992, 5.90843, -42.3625, 448, 0.359136, 0.669706, 3.20692, 3.19186, 3.08366, 2.07929, 2.01104, 0.058644
68.1548, 0.0257112, 4.50852, -44.5268, 447, 0.23562, 0.508618, 3.59524, 2.10025, 2.09207, 1.92646, 1.60407, 0.000178757
60.6492, 0.204696, 0.438168, -52.0324, 324, 0.261331, 0.618869, 2.41682, 2.39771, 2.12547, 1.96271, 1.95959, 0.0041938
54.2967, -0.416733, 3.05779, -58.3848, 432, 0.254733, 0.502748, 2.59473, 2.01583, 1.85497, 1.49854, 1.38632, 0.0114277
46.0355, -0.195445, 2.09326, -66.6461, 328, 0.22003, 0.46975, 3.38426, 2.06851, 1.78874, 1.70815, 1.52579, 0
41.3935, -0.478927, 1.71418, -71.2881, 352, 0.242394, 0.57491, 2.17219, 1.77836, 1.62552, 1.53529, 1.50212, 0.0408163
32.0977, 0.169176, 4.92439, -80.5839, 229, 0.257927, 0.501526, 2.17801, 1.85701, 1.67192, 1.49627, 1.32061, 0.00266532
15.4334, -0.0721549, 4.08687, -97.2481, 115, 0.161116, 0.428707, 1.38032, 1.1529, 1.0617, 0.972778, 0.960701, 0.01249
15.2447, -0.307462, 5.76938, -97.4369, 94, 0.137512, 0.544453, 1.98779, 1.07075, 1.05886, 1.03823, 1.01045, 0
13.8272, -0.487371, 1.29241, -98.8544, 139, 0.207046, 0.493827, 1.32792, 1.18747, 1.18461, 1.05059, 0.724949, 0
13.6093, 0.133654, 0.878489, -99.0723, 97, 0.123668, 0.59171, 2.1643, 1.5119, 1.20073, 1.02325, 0.843756, 0.00665581
97.8573, 0.134605, 0.397109, -14.164, 578, 0.251752, 0.562399, 2.97234, 2.718, 2.70593, 2.52095, 2.16908, 0.0244553
92.729, 0.339987, 2.39261, -19.2924, 649, 0.271178, 0.498543, 2.34687, 2.19501, 2.18832, 2.01066, 1.81834, 0.000496605
92.2316, -0.0535048, 4.03495, -19.7897, 705, 0.266966, 0.461158, 3.32228, 2.49895, 2.40638, 2.32091, 2.02362, 0.000876445
89.3797, 0.136296, 3.53047, -22.6416, 567, 0.266549, 0.51965, 3.11685, 1.78051, 1.76888, 1.7121, 1.64133, 0
76.4018, -0.432287, 1.04422, -35.6196, 489, 0.256006, 0.592262, 2.526, 2.27438, 2.02213, 2.0056, 1.75024, 0.011651
75.6731, -0.280337, 2.13717, -36.3483, 447, 0.250417, 0.595851, 3.15484, 2.74586, 2.4841, 1.94909, 1.7685, 0.0203564
62.2634, -0.25019, 0.191825, -49.758, 337, 0.892065, 0.648577, 3.21589, 2.55336, 2.49495, 2.03908, 1.72317, 0
57.9963, -0.0814607, 2.92914, -54.0251, 405, 0.214748, 0.487364, 2.82851, 2.77055, 2.17289, 1.80051, 1.57357, 0.00711483
56.8158, -0.14417, 5.38052, -55.2055, 407, 0.214619, 0.502795, 2.0086, 1.89206, 1.54302, 1.5139, 1.48061, 0.0122958
52.2676, -0.43089, 5.7745, -59.7538, 338, 0.245203, 0.587276, 2.26859, 2.17551, 1.94931, 1.70333, 1.648, 0.0136032
38.7459, 0.336042, 4.37323, -73.2755, 245, 0.220906, 0.538138, 2.51523, 1.56789, 1.44586, 1.34177, 1.31048, 0.00824428
29.4146, 0.311397, 1.84067, -82.6068, 246, 0.201629, 0.490243, 2.24146, 1.50972, 1.30945, 1.16653, 1.11734, 0.010625
28.1444, 0.463793, 6.28212, -83.8769, 151, 4.39347, 0.654521, 1.66245, 1.62975, 1.46833, 1.43135, 1.34378, 0
26.0155, 0.418304, 5.59446, -86.0059, 168, 0.163219, 0.553521, 1.62211, 1.48048, 1.47736, 1.33437, 1.23021, 0
20.994, -0.347087, 3.62581, -91.0274, 136, 0.169628, 0.552473, 1.80839, 1.76759, 1.68446, 1.43131, 1.28038, 0
98.5869, -0.284387, 3.50562, 0.722321, 501, 0.261991, 0.623968, 4.16481, 2.46482, 2.43076, 2.16114, 2.1265, 0.0004065
97.8502, 0.450799, 5.95995, -0.0144092, 672, 0.679031, 0.568897, 3.25942, 2.18962, 2.04078, 1.88815, 1.82476, 0.015682
95.7714, 0.209502, 4.35395, -2.09326, 626, 0.25864, 0.560066, 4.01878, 2.77715, 2.37276, 2.34715, 1.9139, 0.00948495
87.9287, 0.483182, 1.16814, -9.93595, 632, 0.252781, 0.520288, 2.2518, 1.7637, 1.73844, 1.73561, 1.58307, 0.010958
80.5982, -0.449707, 2.26293, -17.2664, 534, 0.248152, 0.537321, 3.5643, 2.42509, 1.87215, 1.70258, 1.66878, 0.030192
72.4809, 0.135045, 3.47869, -25.3837, 439, 0.261011, 0.532948, 2.34091, 2.07053, 1.93059, 1.78559, 1.66936, 0.0141199
69.8762, 0.0792668, 5.04786, -27.9884, 508, 0.235357, 0.510045, 2.37465, 2.14889, 1.9844, 1.69282, 1.4498, 0.00129305
66.1293, 0.0233693, 2.08284, -31.7353, 470, 0.236103, 0.437942, 2.06191, 2.05386, 1.67333, 1.62629, 1.52465, 0.00270896
59.5876, 0.238812, 2.80625, -38.277, 427, 0.242218, 0.49246, 2.37648, 1.74466, 1.6149, 1.59373, 1.5844, 0.00264043
43.7534, -0.0273536, 1.19543, -54.1113, 328, 0.224565, 0.460562, 2.2933, 1.88545, 1.86817, 1.80041, 1.56789, 0.0116773
42.67, 0.176965, 5.47323, -55.1946, 273, 0.237651, 0.520366, 2.2337, 1.64337, 1.46998, 1.46141, 1.40946, 0.0147422
41.9496, -0.173548, 0.212786, -55.915, 247, 0.975693, 0.4994, 1.52013, 1.44266, 1.42031, 1.28802, 1.20797, 0.0161186
37.8746, 0.454919, 2.2694, -59.99, 243, 0.239123, 0.610881, 2.33085, 1.67171, 1.45545, 1.43661, 1.32508, 0.00558931
16.5337, 0.15946, 1.65435, -81.3309, 76, 0.104246, 0.551123, 1.62186, 1.25141, 1.12331, 1.09762, 1.03352, 0.108149
15.5994, -0.433509, 5.25157, -82.2652, 104, 0.182232, 0.557122, 1.37602, 1.35614, 1.30108, 1.07703, 0.965835, 0
14.8569, 0.00730454, 5.92884, -83.0077, 96, 0.100468, 0.594275, 2.15628, 1.95688, 1.93542, 1.49294, 0.802493, 0
10.2764, -0.162508, 4.61598, -87.5882, 76, 0.102271, 0.467109, 1.86453, 1.16134, 1.00662, 0.837532, 0.833652, 0.107332
98.3147, -0.389049, 2.70989, 8.78837, 690, 0.264128, 0.506777, 3.10751, 2.06112, 1.88184, 1.86395, 1.85799, 0.0282596
97.1371, 0.488934, 1.77135, 7.61073, 558, 0.240487, 0.660797, 5.05578, 2.50532, 2.41031, 2.35327, 1.89948, 0.113051
93.893, 0.115465, 5.04222, 4.3666, 623, 0.271807, 0.469465, 2.48466, 2.15296, 1.64879, 1.55616, 1.55375, 0.000868094
89.4916, -0.378224, 4.04832, -0.0347951, 695, 0.274787, 0.466102, 2.28042, 1.68275, 1.52387, 1.52001, 1.50094, 0.00329708
85.6499, -0.071154, 2.34019, -3.87646, 468, 0.243076, 0.542088, 2.74267, 2.29935, 2.18658, 1.94436, 1.92469, 0.0140332
72.1731, 0.0569822, 3.06463, -17.3533, 402, 0.24686, 0.577384, 2.84097, 2.58984, 2.396, 1.90891, 1.6717, 0.00272424
64.6567, -0.473835, 3.20123, -24.8696, 423, 0.251143, 0.572183, 2.22569, 2.07653, 1.99741, 1.7394, 1.65651, 0.0111351
56.1183, -0.428691, 1.18541, -33.4081, 349, 0.212414, 0.555627, 3.3344, 2.20235, 1.53576, 1.43558, 1.34213, 0.0270842
55.7737, 0.273014, 1.14996, -33.7526, 424, 0.230193, 0.484989, 1.89222, 1.70713, 1.59572, 1.49657, 1.45958, 0.0096161
