p_T, Eta, Phi, Area, Rho, p_T-corr, N-Trk, Angularity, Angularity-NW, Mean-p_T, p_T_1, p_T_2, p_T_3, p_T_4, p_T_5, distmatch, XMatch, X_tru
52.1792, -0.450772, 1.96802, 0.304712, 171.241, -67.0655, 98, 0.229843, 0.254699, 0.532441, 1.81748, 1.71001, 1.6973, 1.67155, 1.57787, 1e+06, 0, 0
41.2878, -0.483732, 5.37742, 0.226529, 182.262, -77.957, 71, 0.218616, 0.23576, 0.581518, 2.80144, 1.98044, 1.63035, 1.46979, 1.34232, 1e+06, 0, 0.000519566
39.98, 0.370949, 1.12552, 0.236553, 169.011, -79.2647, 90, 0.204231, 0.220413, 0.444223, 1.88187, 1.79851, 1.75369, 1.6215, 1.42514, 1e+06, 0, 0
26.5514, 0.0913045, 5.81902, 0.16238, 163.514, -92.6934, 68, 0.164722, 0.207195, 0.390461, 2.91956, 2.22857, 1.36364, 1.14389, 0.90121, 1e+06, 0, 0.000402386
23.8959, 0.272262, 4.40616, 0.1283, 186.25, -95.3489, 48, 0.225752, 0.258389, 0.497831, 2.50946, 1.95876, 1.38069, 1.33464, 0.939564, 1e+06, 0, 0.0141931
18.2459, -0.157084, 3.62696, 0.0571335, 319.355, -100.999, 25, 0.136095, 0.196256, 0.729835, 2.22812, 2.20497, 1.8174, 1.8174, 1.22361, 1e+06, 0, 0.186879
15.4958, 0.388735, 4.84657, 0.0821921, 188.531, -103.749, 34, 0.167277, 0.207123, 0.455757, 2.35925, 1.46887, 1.10971, 1.04188, 0.959795, 1e+06, 0, 0
12.6302, 0.0444529, 2.17824, 0.0491148, 257.156, -106.615, 27, 0.100124, 0.115233, 0.467784, 1.0546, 1.00702, 0.988554, 0.889256, 0.783548, 1e+06, 0, 0
136.972, -0.375881, 0.0294435, 0.510192, 268.472, 35.7811, 222, 0.266739, 0.279553, 0.616993, 3.98452, 2.68207, 2.59124, 2.12705, 2.12006, 1e+06, 0, 0.0014197
115.652, 0.0207326, 4.29879, 0.490146, 235.955, 14.4611, 206, 0.259937, 0.304891, 0.56142, 3.3781, 3.13017, 2.6218, 2.34067, 2.31594, 1e+06, 0, 0
113.355, -0.430171, 3.55747, 0.503176, 225.28, 12.164, 209, 0.255661, 0.276366, 0.54237, 2.72104, 2.1144, 1.97716, 1.87581, 1.76975, 1e+06, 0, 0.00370507
110.674, 0.29572, 0.649544, 0.508188, 217.781, 9.48231, 186, 0.249627, 0.272987, 0.59502, 9.9026, 2.88821, 2.68379, 2.37491, 2.10721, 0.0146855, 1, 0.0788488
110.421, -0.227086, 2.38341, 0.502174, 219.886, 9.22939, 218, 0.260351, 0.283218, 0.506517, 2.74413, 2.37534, 1.90641, 1.73785, 1.65949, 1e+06, 0, 0.000537841
108.72, -0.0334962, 1.3273, 0.49616, 219.124, 7.52897, 203, 0.273095, 0.315732, 0.535568, 4.76663, 3.43443, 2.48247, 2.35386, 2.2895, 1e+06, 0, 0.0428204
108.537, -0.00711355, 5.33631, 0.506183, 214.423, 7.34603, 217, 0.283818, 0.307676, 0.500172, 2.81233, 2.40209, 2.31604, 2.30375, 2.14229, 1e+06, 0, 0
87.4088, 0.273088, 2.10952, 0.41497, 210.639, -13.7826, 175, 0.250866, 0.270791, 0.499479, 2.50421, 2, 1.97958, 1.7986, 1.74793, 1e+06, 0, 0.0116418
83.7776, 0.499577, 0.0824002, 0.418979, 199.956, -17.4138, 140, 0.252263, 0.257363, 0.598412, 3.04634, 2.07493, 1.87607, 1.68981, 1.68257, 1e+06, 0, 0.0114023
81.1588, -0.385649, 5.00736, 0.372871, 217.659, -20.0326, 150, 0.276236, 0.295619, 0.541059, 2.03619, 1.9035, 1.88008, 1.87632, 1.77723, 1e+06, 0, 0.000424303
73.7747, -0.286159, 0.88461, 0.324759, 227.168, -27.4166, 136, 0.235714, 0.263904, 0.542461, 2.52973, 2.30545, 2.19943, 1.66312, 1.45468, 1e+06, 0, 0.0156948
71.0021, 0.281927, 3.5886, 0.304712, 233.014, -30.1893, 141, 0.257284, 0.260934, 0.503561, 2.18338, 2.15419, 2.0508, 1.92169, 1.45612, 1e+06, 0, 0
63.1011, 0.481982, 4.29011, 0.292684, 215.595, -38.0903, 99, 0.248854, 0.253048, 0.637385, 2.92261, 2.18562, 2.11623, 1.79933, 1.56123, 1e+06, 0, 0
62.6176, -0.0968278, 5.86661, 0.264618, 236.633, -38.5738, 116, 0.244221, 0.260901, 0.539807, 2.49661, 1.88913, 1.86774, 1.85492, 1.81961, 1e+06, 0, 0.00161274
57.1243, 0.356182, 4.99554, 0.342801, 166.64, -44.067, 101, 0.246685, 0.263551, 0.565588, 3.36409, 1.91627, 1.76362, 1.67933, 1.59975, 1e+06, 0, 0.00079903
51.7721, 0.117154, 3.18561, 0.241565, 214.32, -49.4193, 112, 0.242655, 0.272748, 0.46225, 2.82558, 2.39569, 1.15746, 1.12719, 1.08777, 1e+06, 0, 0.0003692
47.7016, -0.494709, 4.18987, 0.337789, 141.217, -53.4898, 89, 0.265842, 0.261478, 0.535973, 1.61013, 1.41053, 1.35456, 1.31352, 1.1512, 1e+06, 0, 0
40.9788, -0.468062, 5.58242, 0.237555, 172.502, -60.2126, 68, 0.232298, 0.256708, 0.602629, 1.88896, 1.76921, 1.51897, 1.46979, 1.38986, 1e+06, 0, 0
29.3978, -0.176192, 2.82099, 0.126295, 232.771, -71.7936, 58, 0.239796, 0.270957, 0.506859, 1.75026, 1.49544, 1.21118, 1.13994, 1.13693, 1e+06, 0, 0.0515779
15.3017, -0.231688, 1.94238, 0.0651523, 234.861, -85.8896, 33, 0.172739, 0.204691, 0.463689, 1.84756, 1.77267, 1.36645, 1.22629, 1.17588, 1e+06, 0, 0.00476457
15.2233, -0.145994, 0.445691, 0.0611429, 248.979, -85.9681, 36, 0.141662, 0.166315, 0.42287, 1.5261, 1.3725, 1.12288, 1.06048, 0.984407, 1e+06, 0, 0
156.029, -0.197521, 3.16462, 0.497162, 313.839, 60.586, 240, 0.245255, 0.297908, 0.650119, 10.1112, 6.7091, 6.1355, 5.25003, 2.35872, 0.104272, 0.996101, 0.117573
121.075, 0.0572616, 2.13485, 0.503176, 240.622, 25.6324, 222, 0.261118, 0.302486, 0.545383, 3.10699, 2.61947, 2.4179, 2.25759, 2.11335, 1e+06, 0, 0.0039697
100.749, -0.0907623, 0.0251737, 0.500169, 201.43, 5.30641, 188, 0.264887, 0.29829, 0.535899, 2.6072, 2.58403, 2.17848, 2.08433, 2.03606, 1e+06, 0, 0.0142723
100.282, -0.154647, 4.19214, 0.502174, 199.695, 4.83918, 197, 0.261636, 0.289727, 0.509045, 2.44797, 2.41075, 2.03461, 1.9342, 1.92778, 1e+06, 0, 0.0278002
91.256, -0.0116817, 4.84215, 0.464085, 196.637, -4.18659, 194, 0.250495, 0.29068, 0.470392, 2.77722, 2.72735, 1.92498, 1.77396, 1.67531, 1e+06, 0, 0.0026355
84.3228, -0.125973, 5.59849, 0.482127, 174.898, -11.1198, 167, 0.267313, 0.298338, 0.504927, 4.34141, 2.30371, 1.94277, 1.7899, 1.73771, 1e+06, 0, 0.0028795
74.7134, -0.339944, 1.77145, 0.404946, 184.502, -20.7292, 147, 0.265072, 0.273662, 0.508254, 2.34385, 2.28418, 1.99993, 1.75736, 1.37232, 1e+06, 0, 0.013605
74.0798, -0.195514, 2.50407, 0.302707, 244.724, -21.3628, 131, 0.268557, 0.291927, 0.565495, 2.79943, 2.32302, 2.30947, 1.8897, 1.6234, 1e+06, 0, 0
73.1809, 0.498725, 6.03224, 0.346811, 211.011, -22.2617, 136, 0.237455, 0.253963, 0.538095, 1.8996, 1.70885, 1.68148, 1.67166, 1.66426, 1e+06, 0, 0.0116869
72.5746, -0.282024, 0.398054, 0.319747, 226.975, -22.8681, 134, 0.280195, 0.298325, 0.541601, 3.04281, 1.66331, 1.50944, 1.47644, 1.44975, 1e+06, 0, 0.0239215
67.9744, 0.117049, 0.857044, 0.305715, 222.346, -27.4682, 133, 0.242479, 0.269105, 0.511086, 2.14026, 2.03069, 1.85673, 1.57698, 1.55924, 1e+06, 0, 0.00345307
67.1124, 0.483757, 2.51816, 0.292684, 229.3, -28.3302, 112, 0.239624, 0.246279, 0.599218, 2.2416, 2.16418, 2.07704, 1.8021, 1.60366, 1e+06, 0, 0.0238645
66.7289, 0.365271, 4.07533, 0.35082, 190.208, -28.7137, 122, 0.248884, 0.274774, 0.546958, 2.05885, 1.92473, 1.87457, 1.66674, 1.61655, 1e+06, 0, 0.0359847
55.8942, 0.43524, 4.75567, 0.20949, 266.811, -39.5485, 97, 0.251121, 0.281441, 0.576229, 2.07003, 1.65149, 1.55605, 1.51675, 1.5071, 1e+06, 0, 0.0186829
49.5534, -0.0320892, 1.40158, 0.224525, 220.703, -45.8892, 107, 0.238775, 0.269815, 0.463116, 1.85128, 1.77503, 1.60616, 1.5896, 1.47429, 1e+06, 0, 0
44.4577, 0.0491158, 3.60217, 0.182426, 243.702, -50.9849, 78, 0.176888, 0.203649, 0.569971, 2.43806, 2.26579, 2.0451, 1.69385, 1.63671, 1e+06, 0, 0.0152801
30.8256, 0.230977, 5.36822, 0.116272, 265.116, -64.6171, 53, 0.172209, 0.211033, 0.581614, 1.96492, 1.6484, 1.43959, 1.4032, 1.33572, 1e+06, 0, 0.0239076
18.1751, -0.436417, 5.23536, 0.125293, 145.061, -77.2675, 36, 0.222217, 0.250735, 0.504865, 1.39042, 1.03519, 1.0311, 1.0261, 0.952814, 1e+06, 0, 0
16.2256, 0.42827, 1.24056, 0.0811898, 199.848, -79.217, 28, 0.151113, 0.156953, 0.579486, 1.68424, 1.54586, 1.32987, 1.16975, 0.715874, 1e+06, 0, 0
15.0121, 0.217927, 2.97859, 0.0872038, 172.149, -80.4306, 36, 0.12317, 0.156302, 0.417002, 1.25586, 1.20279, 1.00709, 0.978036, 0.919275, 0.35761, 0.00389885, 0.00306796
136.963, -0.124867, 1.90731, 0.518211, 264.299, 33.6557, 222, 0.27393, 0.298648, 0.616949, 4.07403, 3.56869, 2.93455, 2.62191, 2.6015, 1e+06, 0, 0.0309867
123.354, 0.346822, 1.25078, 0.504178, 244.663, 20.0467, 229, 0.263581, 0.286062, 0.538662, 4.38041, 3.07321, 2.63626, 2.3619, 2.1782, 1e+06, 0, 0.0307695
123.291, -0.175788, 5.79762, 0.506183, 243.569, 19.9838, 218, 0.280694, 0.306721, 0.565554, 2.64659, 2.59512, 2.00614, 1.88847, 1.82871, 1e+06, 0, 0
99.616, -0.303358, 0.104718, 0.434014, 229.522, -3.69095, 191, 0.269525, 0.283591, 0.52155, 2.44131, 2.3013, 2.26317, 2.16643, 2.05352, 1e+06, 0, 0.0105152
91.8135, -0.31336, 1.18935, 0.447045, 205.379, -11.4934, 165, 0.264393, 0.281775, 0.556446, 4.36818, 2.53971, 2.11459, 2.02486, 1.99457, 0.550951, 0.807593, 0.0546028
74.6709, -0.488606, 3.67835, 0.387907, 192.497, -28.636, 133, 0.235617, 0.240538, 0.561436, 2.49328, 2.18784, 2.09953, 1.88066, 1.68267, 1e+06, 0, 0
68.1013, -0.33071, 4.6417, 0.312731, 217.763, -35.2056, 124, 0.238472, 0.251891, 0.549204, 2.82707, 1.74754, 1.52951, 1.52115, 1.51516, 1e+06, 0, 0.0293949
67.7911, 0.0988317, 3.24614, 0.258604, 262.142, -35.5158, 121, 0.239491, 0.264399, 0.560257, 2.09372, 1.91069, 1.88692, 1.86006, 1.81092, 1e+06, 0, 0.00410102
64.3067, 0.0545296, 0.432763, 0.242567, 265.109, -39.0003, 132, 0.278433, 0.29641, 0.487172, 2.50201, 2.41847, 2.33069, 1.91571, 1.79521, 0.370297, 0.599794, 0.0506914
63.1677, -0.0230026, 3.65797, 0.264618, 238.713, -40.1392, 125, 0.255848, 0.279254, 0.505342, 2.53341, 2.29585, 2.188, 2.03849, 1.62693, 1e+06, 0, 0.000705845
61.1324, 0.318373, 5.01986, 0.327766, 186.512, -42.1746, 130, 0.247942, 0.27017, 0.470249, 2.44708, 2.29154, 2.03842, 1.5314, 1.44494, 1e+06, 0, 0.0361212
59.4577, 0.41476, 5.88582, 0.294689, 201.764, -43.8492, 106, 0.238165, 0.265805, 0.560922, 2.61839, 2.11501, 1.67962, 1.61847, 1.36879, 1e+06, 0, 0
51.5115, 0.187754, 2.17747, 0.20548, 250.688, -51.7955, 100, 0.264842, 0.295621, 0.515115, 2.71002, 1.72635, 1.55841, 1.53145, 1.39957, 1e+06, 0, 0
43.2463, -0.3101, 2.94804, 0.176412, 245.143, -60.0606, 86, 0.203525, 0.234004, 0.502864, 2.92463, 2.17854, 2.07986, 1.98015, 1.54118, 1e+06, 0, 0
42.1312, 0.126492, 4.47208, 0.22252, 189.337, -61.1758, 77, 0.217768, 0.23671, 0.547158, 1.82372, 1.67333, 1.63049, 1.38725, 1.32444, 1e+06, 0, 0
22.757, -0.101827, 5.32565, 0.114267, 199.156, -80.5499, 55, 0.154392, 0.212093, 0.413764, 1.0674, 1.02231, 1.01513, 0.977105, 0.926107, 1e+06, 0, 0
22.4242, 0.288522, 2.78544, 0.121283, 184.891, -80.8828, 43, 0.15098, 0.198008, 0.521493, 3.5146, 1.74403, 1.50857, 1.09148, 1.00227, 1e+06, 0, 0
13.0005, 0.0699666, 0.893804, 0.0591382, 219.832, -90.3065, 28, 0.181349, 0.18268, 0.464302, 1.27184, 1.11561, 0.901158, 0.827384, 0.826304, 1e+06, 0, 0
134.992, -0.401193, 0.123263, 0.498164, 270.978, 26.3404, 214, 0.262501, 0.295197, 0.630802, 5.44171, 2.94363, 2.91849, 2.80495, 2.80495, 9.69063e-10, 1, 0.0780704
115.332, 0.348673, 5.66028, 0.499167, 231.049, 6.68099, 219, 0.282947, 0.303469, 0.526631, 4.43703, 2.70197, 2.38569, 2.13358, 2.06011, 0.24489, 0.94075, 0.0455696
114.779, -0.2509, 3.56849, 0.503176, 228.109, 6.12771, 212, 0.260805, 0.290668, 0.541409, 4.12746, 2.31503, 2.13112, 2.1166, 2.11466, 1e+06, 0, 0.0220237
113.639, 0.410174, 2.7139, 0.503176, 225.843, 4.98756, 177, 0.221405, 0.272826, 0.642026, 16.4239, 2.67877, 1.87123, 1.86785, 1.85583, 1.07462e-08, 1, 0.100561
106.242, 0.197307, 1.33318, 0.499167, 212.839, -2.40913, 207, 0.25822, 0.274933, 0.513246, 2.1218, 1.91977, 1.7329, 1.68768, 1.65657, 1e+06, 0, 0
103.474, 0.186686, 4.41258, 0.49616, 208.549, -5.1774, 208, 0.264549, 0.296578, 0.49747, 3.12193, 2.60896, 1.83653, 1.82473, 1.75787, 1e+06, 0, 0.00221373
99.934, -0.183231, 1.85849, 0.441031, 226.592, -8.71714, 190, 0.269856, 0.281775, 0.525968, 2.64069, 2.16547, 1.88533, 1.85125, 1.82639, 1e+06, 0, 0
81.8504, -0.297679, 2.34527, 0.36385, 224.956, -26.8007, 144, 0.256033, 0.278828, 0.568406, 2.13022, 1.96019, 1.94063, 1.71274, 1.6898, 1e+06, 0, 0.000277963
69.9252, -0.178322, 0.586931, 0.349818, 199.891, -38.7259, 142, 0.246579, 0.273787, 0.492431, 2.58221, 2.48355, 2.25801, 2.0844, 1.74413, 1e+06, 0, 0.00555422
68.3792, 0.296915, 3.67469, 0.309724, 220.775, -40.2719, 132, 0.223314, 0.258053, 0.518024, 3.51818, 2.05849, 1.85202, 1.5017, 1.45545, 1e+06, 0, 0.0284454
64.1616, -0.42979, 4.19755, 0.341799, 187.717, -44.4895, 106, 0.231303, 0.246248, 0.605298, 2.84601, 2.58294, 2.38569, 2.0695, 1.87222, 1e+06, 0, 0
63.0862, -0.169507, 4.70784, 0.229536, 274.842, -45.5649, 117, 0.243336, 0.269021, 0.539199, 2.173, 2.08904, 1.62931, 1.62806, 1.62412, 1e+06, 0, 0.00813422
62.8743, 0.268136, 6.22395, 0.290679, 216.301, -45.7768, 128, 0.206345, 0.228481, 0.491205, 2.17178, 2.02106, 1.90418, 1.90306, 1.73816, 1e+06, 0, 0.01258
60.4897, 0.392277, 1.96762, 0.294689, 205.266, -48.1614, 104, 0.234511, 0.241271, 0.581632, 2.11561, 1.98293, 1.94767, 1.91558, 1.8375, 1e+06, 0, 0.0388063
52.3299, -0.0134483, 2.80643, 0.226529, 231.007, -56.3212, 111, 0.251984, 0.293222, 0.471441, 2.78718, 2.10946, 1.87245, 1.68298, 1.56266, 1e+06, 0, 0.00216085
44.4116, -0.225868, 5.65794, 0.240562, 184.616, -64.2394, 87, 0.226093, 0.259599, 0.510479, 3.34617, 1.73318, 1.72592, 1.67503, 1.66978, 1e+06, 0, 0.0390597
43.414, 0.337055, 4.82731, 0.266623, 162.829, -65.2371, 92, 0.243056, 0.267304, 0.471891, 1.51677, 1.3891, 1.34604, 1.25842, 1.24435, 0.589375, 0.0449761, 0.00518608
23.8498, 0.410378, 3.16318, 0.0751757, 317.255, -84.8012, 36, 0.176865, 0.192919, 0.662496, 2.76022, 2.19261, 1.96041, 1.44941, 1.20023, 1e+06, 0, 0.0188453
18.7972, -0.29928, 1.46785, 0.0791851, 237.383, -89.8539, 30, 0.169694, 0.221679, 0.626573, 2.62873, 2.11217, 1.23049, 1.16693, 1.1157, 1e+06, 0, 0
14.0086, -0.128808, 5.17014, 0.070164, 199.655, -94.6425, 32, 0.14779, 0.166174, 0.437769, 1.59049, 1.17262, 1.15439, 1.0024, 0.903339, 1e+06, 0, 0
13.6211, 0.299792, 0.434522, 0.067157, 202.825, -95.03, 25, 0.150454, 0.166499, 0.544845, 3.18558, 2.95884, 0.950036, 0.540924, 0.515155, 1e+06, 0, 0
136.557, 0.156751, 4.68132, 0.503176, 271.391, 33.3199, 214, 0.265893, 0.293753, 0.638119, 3.85147, 3.67863, 3.4001, 3.12491, 2.60915, 1.85564e-10, 1.01206, 0.0516575
130.649, -0.453331, 5.81463, 0.500169, 261.21, 27.4115, 192, 0.244339, 0.274901, 0.680464, 10.1272, 6.39417, 3.54722, 2.66117, 2.15205, 1e+06, 0, 0.18214
124.379, 0.484072, 5.91994, 0.505181, 246.206, 21.1409, 193, 0.262561, 0.263799, 0.644448, 3.67493, 2.83201, 2.11424, 2.11254, 1.9778, 1e+06, 0, 0.00981309
111.187, 0.17101, 2.89472, 0.47912, 232.065, 7.9494, 194, 0.256505, 0.282829, 0.573129, 3.60185, 2.3311, 2.17135, 1.7743, 1.76947, 1e+06, 0, 0.0175192
105.243, 0.470893, 3.54347, 0.489143, 215.158, 2.00534, 193, 0.273346, 0.265337, 0.5453, 2.6565, 1.92236, 1.90866, 1.7871, 1.62599, 1e+06, 0, 0.0124896
105.216, -0.279042, 1.85179, 0.507185, 207.45, 1.97818, 209, 0.266609, 0.289738, 0.503425, 3.08097, 2.37297, 1.95027, 1.82388, 1.5908, 1e+06, 0, 0.0172019
99.9189, -0.406625, 0.472297, 0.428, 233.455, -3.31875, 177, 0.249479, 0.268789, 0.564513, 2.5261, 2.28552, 1.95971, 1.92443, 1.83794, 1e+06, 0, 0.0186386
82.0916, -0.274423, 4.03167, 0.344806, 238.081, -21.146, 157, 0.264095, 0.280956, 0.522877, 2.27548, 2.26598, 2.24908, 2.07935, 1.97254, 1e+06, 0, 0.0123295
80.4285, -0.127655, 6.21688, 0.314736, 255.543, -22.8091, 148, 0.234984, 0.270166, 0.543436, 2.66261, 2.56873, 2.2293, 1.93108, 1.9152, 1e+06, 0, 0
68.1294, -0.0701559, 1.1947, 0.433012, 157.338, -35.1082, 156, 0.261875, 0.302685, 0.436727, 2.36653, 1.56603, 1.5517, 1.52906, 1.43756, 1e+06, 0, 0.00952513
64.4482, -0.14246, 5.1838, 0.308722, 208.758, -38.7894, 123, 0.235669, 0.278457, 0.523969, 2.63445, 1.66956, 1.59187, 1.47602, 1.39811, 1e+06, 0, 0
61.1473, -0.245233, 2.75213, 0.330773, 184.862, -42.0903, 109, 0.270549, 0.296979, 0.560984, 2.44863, 2.35496, 1.93126, 1.87149, 1.80908, 0.382656, 0.476025, 0.0615438
55.0623, 0.0938857, 5.68654, 0.249583, 220.617, -48.1753, 106, 0.212271, 0.252948, 0.519455, 2.67572, 2.10476, 1.99231, 1.94899, 1.79169, 1e+06, 0, 0
53.1046, -0.485335, 4.85464, 0.319747, 166.083, -50.133, 88, 0.250144, 0.272548, 0.603461, 3.48991, 2.8618, 1.95138, 1.65718, 1.64767, 1e+06, 0, 0.000229802
46.4981, 0.0459551, 3.42147, 0.184431, 252.116, -56.7396, 88, 0.235112, 0.258914, 0.528387, 2.84096, 2.76923, 1.56104, 1.53208, 1.51731, 1e+06, 0, 0.00149154
28.346, -0.0387163, 2.19226, 0.118276, 239.658, -74.8917, 58, 0.189906, 0.202255, 0.488723, 1.98629, 1.5771, 1.28116, 1.25466, 1.17841, 1e+06, 0, 0.0474688
27.3938, 0.207488, 0.174619, 0.0982296, 278.875, -75.8438, 47, 0.193524, 0.220922, 0.582847, 2.46802, 1.39295, 1.29626, 1.22618, 1.18416, 1e+06, 0, 0
18.6581, 0.298088, 4.06844, 0.102239, 182.495, -84.5795, 34, 0.181464, 0.186161, 0.548767, 2.01068, 1.94225, 1.47472, 1.43977, 1.28428, 1e+06, 0, 0
17.3773, 0.263277, 1.89097, 0.0862015, 201.59, -85.8603, 37, 0.168578, 0.201368, 0.469658, 1.77018, 1.65809, 1.33761, 1.21854, 1.1105, 1e+06, 0, 0.00695082
16.1997, 0.0945028, 0.643117, 0.105246, 153.922, -87.0379, 42, 0.162165, 0.204786, 0.385706, 1.8796, 1.04936, 0.979815, 0.811776, 0.582197, 1e+06, 0, 0.0132867
126.123, 0.371797, 5.36632, 0.508188, 248.182, 36.4421, 217, 0.271002, 0.281325, 0.581212, 5.19912, 3.46709, 2.70762, 2.51844, 2.34918, 1e+06, 0, 0.0018997
115.678, 0.463157, 0.0983377, 0.504178, 229.439, 25.9971, 191, 0.244737, 0.266668, 0.605645, 3.87213, 2.84725, 2.35881, 2.24381, 2.19246, 0.411572, 0.790825, 0.0502848
113.711, -0.439558, 3.0955, 0.505181, 225.089, 24.0295, 191, 0.274627, 0.272653, 0.595343, 3.53744, 1.87672, 1.86603, 1.83102, 1.81462, 1e+06, 0, 0
107.478, 0.298603, 3.88797, 0.493153, 217.94, 17.7967, 197, 0.254003, 0.271871, 0.545572, 3.23362, 2.90532, 2.56592, 2.04515, 1.90968, 1e+06, 0, 0
107.389, -0.0596153, 2.15805, 0.503176, 213.423, 17.7082, 229, 0.268856, 0.306473, 0.468949, 2.54865, 1.95828, 1.86122, 1.83353, 1.71867, 1e+06, 0, 0.0145771
94.2793, -0.165856, 6.07447, 0.424993, 221.837, 4.59825, 188, 0.254209, 0.277711, 0.501486, 2.24663, 1.80378, 1.63281, 1.54379, 1.49405, 1e+06, 0, 0.00320867
87.8295, 0.35097, 1.45014, 0.501171, 175.248, -1.85158, 196, 0.244165, 0.275018, 0.448109, 2.087, 2.0741, 1.97693, 1.84763, 1.70347, 1e+06, 0, 0
85.3423, -0.0521015, 4.77212, 0.417977, 204.18, -4.33871, 160, 0.248951, 0.273287, 0.53339, 1.95955, 1.71154, 1.68931, 1.68828, 1.6781, 1e+06, 0, 0
82.3427, -0.472832, 1.38993, 0.382895, 215.053, -7.33831, 149, 0.264798, 0.255503, 0.552636, 3.79675, 2.48323, 2.03338, 2.01415, 1.74002, 1e+06, 0, 0.0324544
70.0039, 0.47004, 2.61587, 0.341799, 204.81, -19.6772, 115, 0.248003, 0.261507, 0.608729, 2.92788, 2.15619, 2.03607, 1.87513, 1.69368, 1e+06, 0, 0.00179276
67.0851, 0.172914, 3.40677, 0.340797, 196.848, -22.5959, 142, 0.251435, 0.279829, 0.47243, 1.77744, 1.68347, 1.67355, 1.64861, 1.64381, 1e+06, 0, 0.0118555
65.2344, 0.317935, 4.29052, 0.322754, 202.118, -24.4467, 131, 0.259126, 0.278269, 0.497972, 3.13409, 1.67437, 1.62723, 1.62139, 1.51429, 1e+06, 0, 0
65.076, 0.189896, 0.406104, 0.31674, 205.455, -24.605, 120, 0.248774, 0.293992, 0.5423, 5.05318, 2.94867, 2.07565, 1.90435, 1.87086, 1.61625e-09, 0.862031, 0.0872431
64.0905, 0.115875, 1.04664, 0.30371, 211.026, -25.5905, 142, 0.249885, 0.278994, 0.451342, 2.01305, 1.77904, 1.60699, 1.31968, 1.21934, 1e+06, 0, 0
58.8161, -0.194097, 3.91858, 0.218511, 269.168, -30.8649, 94, 0.222435, 0.252732, 0.625704, 2.8551, 2.65738, 2.37958, 2.27038, 2.02055, 1e+06, 0, 0
55.9063, -0.291935, 5.12665, 0.315738, 177.066, -33.7747, 101, 0.280346, 0.295953, 0.553528, 2.46713, 2.22338, 2.17051, 1.76278, 1.73263, 1e+06, 0, 0
42.1375, -0.174328, 2.75841, 0.199466, 211.251, -47.5435, 81, 0.196528, 0.23245, 0.520216, 2.14304, 1.97748, 1.91408, 1.8961, 1.52336, 1e+06, 0, 0
36.9939, -0.258511, 0.488635, 0.210492, 175.749, -52.6872, 80, 0.227665, 0.27182, 0.462423, 1.76669, 1.66215, 1.48995, 1.483, 1.45433, 1e+06, 0, 0.00903861
19.6431, -0.164498, 1.7127, 0.0932179, 210.722, -70.0379, 44, 0.184282, 0.220786, 0.446434, 2.00953, 1.80816, 1.29775, 1.00985, 0.995413, 1e+06, 0, 0
17.6066, 0.319257, 5.95689, 0.0741734, 237.371, -72.0744, 30, 0.14101, 0.178641, 0.586887, 2.50044, 1.59593, 1.14295, 1.08116, 1.01178, 1e+06, 0, 0.00696787
17.3284, -0.139716, 5.56741, 0.0811898, 213.43, -72.3527, 33, 0.130824, 0.174215, 0.525102, 1.70262, 1.20366, 1.1471, 1.01113, 0.893601, 1e+06, 0, 0
16.9974, -0.488979, 2.09055, 0.0922155, 184.322, -72.6836, 29, 0.171873, 0.192712, 0.586117, 1.44235, 1.37063, 1.3086, 1.10017, 1.00756, 1e+06, 0, 0
132.373, 0.257697, 3.24369, 0.504178, 262.552, 29.1135, 218, 0.265731, 0.291321, 0.607215, 2.62725, 2.45541, 2.33857, 2.17226, 2.13713, 1e+06, 0, 0.00287611
117.182, 0.285865, 5.49219, 0.500169, 234.285, 13.9228, 219, 0.249211, 0.281893, 0.535078, 4.85059, 3.14199, 2.6576, 2.16721, 2.05852, 1e+06, 0, 0.0570328
114.268, 0.345947, 2.1475, 0.501171, 228.002, 11.0087, 213, 0.263044, 0.278095, 0.53647, 4.50631, 1.93907, 1.8712, 1.85289, 1.79288, 1e+06, 0, 0.0234424
107.433, -0.00424272, 0.670482, 0.506183, 212.242, 4.17376, 214, 0.277682, 0.308614, 0.502024, 2.03601, 2.01286, 1.83323, 1.79769, 1.6535, 1e+06, 0, 0.00106034
105.229, -0.3852, 5.16675, 0.487139, 216.014, 1.96951, 197, 0.274493, 0.281155, 0.534157, 3.43958, 2.44013, 2.32259, 1.99322, 1.96645, 1e+06, 0, 0.0245248
105.191, -0.350361, 1.6866, 0.500169, 210.311, 1.93157, 188, 0.24712, 0.264488, 0.559526, 3.16623, 2.29701, 2.25942, 2.2154, 2.05917, 1e+06, 0, 0.000823872
103.152, -0.106375, 2.53125, 0.421986, 244.443, -0.107611, 183, 0.266158, 0.293792, 0.563671, 3.67402, 2.04806, 2.0024, 1.84994, 1.80437, 1e+06, 0, 0.0073955
99.7634, -0.247714, 4.27631, 0.498164, 200.262, -3.49594, 192, 0.285386, 0.312911, 0.519601, 3.50063, 2.73632, 2.38138, 1.68683, 1.65975, 1e+06, 0, 0
75.5444, 0.335774, 0.310046, 0.36786, 205.362, -27.715, 155, 0.258375, 0.270685, 0.487383, 2.61488, 2.05055, 2.03497, 1.65517, 1.49363, 1e+06, 0, 0
