p_T, Eta, Phi, p_T-corr, N-Trk, Angularity, Mean-p_T, p_T_1, p_T_2, p_T_3, p_T_4, p_T_5, X_tru
90.7331, 0.0375371, 2.73923, -7.27812, 581, 0.264423, 0.490449, 2.30241, 2.06994, 1.90586, 1.76596, 1.76323, 0.00535109
82.6062, -0.394276, 1.39896, -15.405, 662, 0.268966, 0.477492, 2.0361, 1.99451, 1.83716, 1.80516, 1.75049, 0.00481629
82.151, 0.182055, 1.36913, -15.8602, 474, 0.241198, 0.574483, 3.85418, 2.34912, 2.28133, 1.96937, 1.86791, 0.0113357
80.7874, 0.0766486, 4.26356, -17.2238, 572, 0.253572, 0.501785, 1.91054, 1.90846, 1.79503, 1.53376, 1.53019, 0.00185694
47.5617, 0.298717, 2.15895, -50.4495, 361, 0.216939, 0.448695, 2.86678, 1.63689, 1.5735, 1.40355, 1.24296, 0.00911011
42.5763, -0.284227, 0.074448, -55.4349, 268, 1.35851, 0.575355, 3.54995, 1.75926, 1.5814, 1.57717, 1.37771, 0
38.6279, -0.396742, 5.55829, -59.3833, 272, 0.223262, 0.544055, 2.87591, 1.97391, 1.35982, 1.30339, 1.28815, 0.0100199
21.9042, 0.307766, 5.34868, -76.107, 164, 0.206764, 0.534249, 1.75409, 1.74367, 1.51028, 1.27684, 1.24092, 0.0122904
17.5878, 0.330159, 4.77675, -80.4234, 146, 0.177225, 0.450968, 2.59633, 2.33631, 1.77912, 0.814568, 0.762085, 0
17.2179, 0.331071, 0.43556, -80.7933, 93, 0.183303, 0.573929, 3.63024, 1.31762, 1.26349, 1.00882, 1.00485, 0
14.5058, 0.373835, 3.02649, -83.5054, 83, 0.16426, 0.690752, 1.63532, 1.21954, 1.19469, 1.16111, 1.12183, 0.0552911
12.8002, 0.138334, 3.77627, -85.211, 97, 0.118812, 0.441385, 1.49364, 1.20462, 1.18063, 0.753215, 0.740368, 0
10.3438, -0.0028049, 1.7602, -87.6674, 71, 0.0926122, 0.43099, 1.1476, 1.09646, 1.08975, 0.855504, 0.736316, 0.00697803
96.0511, -0.307695, 5.6247, -8.02558, 674, 0.262954, 0.513642, 3.2493, 2.57857, 2.38378, 1.58476, 1.57371, 0.0166498
87.5158, 0.301483, 2.84282, -16.5608, 612, 0.257538, 0.470515, 1.79985, 1.6171, 1.53536, 1.4856, 1.3042, 0.00124196
81.6162, 0.487933, 6.02844, -22.4605, 469, 0.757457, 0.637626, 2.9217, 2.29009, 2.25613, 2.12944, 2.052, 0.00209081
79.9178, 0.00858515, 0.671709, -24.1588, 478, 0.253821, 0.525775, 2.73591, 2.4425, 2.17832, 1.86468, 1.74253, 0.00235339
73.0042, -0.179535, 3.05719, -31.0724, 501, 0.255463, 0.514114, 3.45284, 3.23014, 1.98124, 1.69223, 1.6638, 0
71.5267, -0.348441, 5.15615, -32.5499, 459, 0.255882, 0.606158, 3.69214, 2.33501, 2.08693, 1.93806, 1.88515, 0.0312893
68.7363, 0.266103, 5.50409, -35.3403, 413, 0.227528, 0.563412, 2.06129, 1.63792, 1.57311, 1.56479, 1.38951, 0
53.1211, -0.316458, 2.42819, -50.9555, 355, 0.242991, 0.553345, 2.78787, 1.94435, 1.80691, 1.77693, 1.44554, 0
48.0872, -0.484463, 4.49773, -55.9894, 428, 0.233551, 0.480872, 2.27611, 1.85973, 1.70696, 1.67323, 1.54546, 0.000711413
41.4101, -0.388113, 3.45769, -62.6665, 265, 0.213128, 0.552135, 2.37748, 1.66103, 1.57831, 1.49426, 1.43064, 0
40.6139, 0.0771849, 4.49457, -63.4627, 268, 0.223137, 0.520691, 2.28559, 2.16343, 2.13294, 1.9755, 1.3617, 0.000568095
31.4851, -0.24093, 1.45855, -72.5915, 205, 0.218214, 0.542846, 1.9308, 1.83425, 1.50992, 1.48553, 1.40712, 0
30.6969, 0.0718737, 2.04229, -73.3798, 261, 0.20376, 0.398661, 2.10933, 1.69157, 1.38263, 1.36249, 1.06381, 0
27.0887, -0.43615, 0.608707, -76.9879, 174, 0.178033, 0.564349, 2.17088, 1.52987, 1.36933, 1.06658, 1.01596, 0.0039296
26.2622, 0.0873091, 1.17809, -77.8144, 216, 0.182264, 0.452796, 3.85196, 1.38109, 1.13948, 1.07725, 1.01898, 0
99.0128, 0.0393231, 3.58303, -1.81699, 623, 0.270216, 0.52948, 3.21852, 1.99958, 1.76679, 1.72295, 1.46753, 0.0109705
86.8647, 0.17595, 5.67969, -13.9651, 551, 0.246637, 0.507981, 2.85056, 2.15776, 2.07084, 2.04091, 1.99087, 0.000551115
67.5274, -0.0262093, 6.19921, -33.3024, 414, 2.12531, 0.553503, 2.76825, 2.47511, 2.43428, 2.16311, 2.09399, 0
64.4234, 0.382002, 0.891092, -36.4064, 514, 0.243782, 0.491782, 1.89338, 1.73558, 1.61546, 1.44909, 1.20742, 0.000407897
63.0787, -0.0305383, 4.56902, -37.751, 424, 0.259329, 0.525656, 2.31111, 1.91456, 1.87534, 1.82659, 1.76147, 0.00655744
61.9339, -0.364496, 1.39171, -38.8959, 438, 0.262565, 0.503528, 1.93151, 1.85655, 1.6023, 1.40728, 1.3956, 0.00130401
58.1254, 0.0726493, 2.466, -42.7044, 355, 0.243503, 0.564324, 2.23083, 2.16498, 2.10394, 2.06022, 1.90394, 0.0164348
54.5832, -0.365618, 5.92332, -46.2466, 404, 0.3548, 0.510123, 1.88607, 1.76516, 1.61106, 1.54186, 1.32909, 0.00415098
29.3425, -0.366667, 2.1835, -71.4873, 191, 0.185944, 0.575343, 1.82621, 1.74395, 1.60261, 1.47927, 1.40186, 0
26.7152, 0.0958418, 4.15089, -74.1145, 208, 0.233058, 0.460608, 2.14666, 1.54056, 1.22579, 1.17176, 0.956711, 0.00140574
20.4728, 0.340301, 2.98903, -80.357, 107, 0.127592, 0.584938, 2.17416, 1.42727, 1.18304, 1.08653, 1.01114, 0
15.5914, -0.0747726, 0.986038, -85.2384, 113, 0.218614, 0.421388, 1.30948, 1.26857, 1.18554, 1.13662, 1.12901, 0
98.985, -0.498653, 1.71517, -11.5122, 669, 0.254148, 0.589197, 4.61457, 2.69673, 2.13926, 2.00575, 1.80253, 0.0725809
94.5279, 0.413781, 0.0864164, -15.9693, 669, 2.61169, 0.566035, 2.75355, 1.95231, 1.84652, 1.79778, 1.77902, 0.0118371
92.3417, -0.0571121, 5.12267, -18.1556, 649, 0.264587, 0.468739, 2.48402, 2.22048, 2.09993, 1.82948, 1.68152, 0.0129197
80.9757, 0.152536, 5.95145, -29.5215, 422, 0.323149, 0.591064, 3.64172, 3.01983, 2.25372, 2.16513, 1.95663, 0.00308741
78.2433, -0.196275, 1.08274, -32.2539, 563, 0.245814, 0.514759, 3.82158, 1.99539, 1.82967, 1.71713, 1.63574, 0.052989
77.0407, -0.37268, 0.485793, -33.4565, 553, 0.237016, 0.558266, 4.71084, 3.11166, 2.10753, 1.97587, 1.69534, 0.0344919
72.71, -0.357507, 3.06565, -37.7872, 420, 0.251655, 0.616187, 3.47962, 2.22138, 2.21163, 2.06296, 2.05031, 0.0286584
54.8966, 0.33078, 0.816925, -55.6007, 415, 0.251318, 0.513052, 2.46227, 2.44412, 1.98816, 1.4079, 1.40618, 0
54.8748, 0.356253, 1.35505, -55.6224, 350, 0.263814, 0.630745, 3.42639, 2.62468, 2.42349, 1.84817, 1.74154, 0
52.7621, 0.124468, 2.23455, -57.7351, 357, 0.25551, 0.466921, 1.92656, 1.50381, 1.48164, 1.42935, 1.36693, 0.0133081
35.003, -0.0882815, 3.96257, -75.4942, 236, 0.224893, 0.454585, 1.4729, 1.28609, 1.26226, 1.20591, 1.20555, 0.0139191
22.642, 0.129793, 3.13938, -87.8552, 154, 0.166124, 0.481746, 1.68288, 1.33924, 1.15798, 1.07098, 1.03588, 0.0604438
20.4003, -0.0823668, 1.74326, -90.0969, 113, 0.157228, 0.463643, 1.59714, 1.16708, 0.967205, 0.922606, 0.916642, 0
17.1234, 0.354672, 4.95909, -93.3738, 124, 0.20354, 0.518892, 2.93912, 1.10255, 0.932341, 0.782012, 0.773509, 0
16.6737, -0.282334, 5.58015, -93.8236, 93, 0.130809, 0.595488, 2.58267, 2.06303, 1.26715, 1.0579, 1.05049, 0
99.7059, -0.106038, 6.13381, -0.0888011, 633, 1.52676, 0.527545, 2.18757, 1.82893, 1.78301, 1.53528, 1.52005, 0.000349395
97.5017, -0.0791362, 0.957703, -2.29298, 712, 0.273172, 0.459914, 3.36685, 2.36262, 2.21243, 2.10267, 1.64062, 0.01498
97.4698, 0.293732, 5.58345, -2.32489, 695, 0.249801, 0.482524, 2.29714, 2.15034, 2.059, 1.71611, 1.62232, 0
92.8679, -0.31748, 4.97766, -6.92683, 687, 0.286259, 0.49662, 2.40199, 1.85661, 1.73309, 1.63836, 1.50083, 0.00199688
85.0028, 0.217449, 2.13243, -14.7919, 546, 0.261705, 0.491346, 3.90211, 3.30942, 3.16489, 2.23355, 2.21207, 0.0648134
84.7687, -0.192583, 3.01269, -15.026, 472, 0.280602, 0.632602, 2.73053, 2.40098, 1.96898, 1.9512, 1.50921, 0.00486411
75.1542, -0.269981, 2.35781, -24.6405, 487, 0.270185, 0.529255, 2.45341, 1.89557, 1.87964, 1.52512, 1.34066, 0.00511406
68.345, 0.0218197, 1.54884, -31.4497, 363, 0.24865, 0.594304, 2.53456, 2.43507, 2.26577, 1.87185, 1.86798, 0.00641294
58.1266, 0.301193, 3.56542, -41.6681, 435, 0.241322, 0.492599, 2.05487, 1.94487, 1.90126, 1.89654, 1.66506, 0.00214647
39.4229, -0.473594, 3.45627, -60.3718, 303, 0.231523, 0.54004, 2.12922, 1.98981, 1.59582, 1.56136, 1.42366, 0.000686731
28.9445, -0.377082, 1.73366, -70.8502, 187, 0.197135, 0.507799, 2.09881, 1.48575, 1.45771, 1.04989, 1.03854, 0
27.9411, 0.135126, 4.98171, -71.8536, 192, 0.184611, 0.465686, 2.9231, 2.18334, 2.1358, 1.16717, 1.09778, 0.00107864
25.8558, 0.0305246, 0.435529, -73.9389, 179, 0.220042, 0.527669, 1.89507, 1.82379, 1.73474, 1.65773, 1.1886, 0.00154707
20.5816, -0.211925, 3.82697, -79.2131, 139, 0.138096, 0.541621, 1.997, 1.82105, 1.20465, 1.19271, 1.13001, 0
12.5059, -0.128765, 5.69972, -87.2888, 75, 0.135053, 0.543735, 1.69111, 1.12064, 0.945021, 0.936436, 0.916331, 0
91.7718, 0.470892, 4.32003, -0.750665, 607, 0.249941, 0.543028, 2.38828, 2.17101, 1.86781, 1.68294, 1.59446, 0.00584372
90.5257, -0.034339, 2.65253, -1.99676, 609, 0.260379, 0.441589, 2.38376, 2.03752, 1.67919, 1.48683, 1.3096, 0.0100246
81.6485, -0.302046, 2.00449, -10.8739, 621, 0.261281, 0.483127, 1.77905, 1.76988, 1.73085, 1.58467, 1.48914, 9.48686e-05
76.2449, 0.389291, 0.760195, -16.2775, 439, 0.234569, 0.591046, 3.55602, 2.70334, 2.64743, 2.13926, 1.79548, 0.00396044
69.7727, -0.0125752, 4.84415, -22.7497, 511, 0.253506, 0.520692, 2.7391, 2.67729, 2.52885, 2.1774, 1.84751, 0
63.063, -0.343612, 4.44257, -29.4594, 417, 0.231757, 0.568136, 2.05257, 1.93858, 1.9345, 1.78618, 1.48128, 0.0027197
62.2422, 0.217362, 0.0779144, -30.2802, 395, 1.13606, 0.514398, 2.33443, 2.295, 2.18641, 2.18439, 2.16325, 0
60.855, -0.321531, 5.33518, -31.6675, 426, 0.218435, 0.498811, 2.79403, 2.03659, 2.02142, 1.69477, 1.5183, 0.0306911
54.075, -0.0753973, 0.612629, -38.4474, 348, 0.239496, 0.46218, 2.60584, 2.3341, 1.5879, 1.53572, 1.53055, 0.0156905
51.516, -0.316738, 3.70122, -41.0064, 387, 0.254858, 0.451895, 3.29037, 1.86249, 1.25959, 1.17222, 1.16625, 0.0028829
38.4008, -0.372739, 0.121244, -54.1216, 292, 0.448843, 0.486086, 2.5901, 2.32793, 1.7979, 1.19406, 1.12429, 0.0405111
33.4234, 0.131011, 2.00565, -59.099, 249, 0.22491, 0.445645, 2.27657, 1.54091, 1.44108, 1.01704, 1.00387, 0.018485
29.5001, 0.185734, 5.32976, -63.0223, 187, 0.147112, 0.508623, 1.94693, 1.81251, 1.58928, 1.36856, 1.15769, 0
18.4285, 0.40897, 1.23868, -74.0939, 122, 0.175673, 0.614284, 2.01292, 1.63002, 1.27564, 1.05783, 0.93808, 0
15.3814, -0.00707445, 5.95581, -77.141, 83, 0.116589, 0.496174, 2.25133, 1.46836, 1.2468, 1.20188, 1.19214, 0.00140311
12.4809, 0.0335515, 4.06644, -80.0415, 74, 0.0867441, 0.656891, 1.80709, 1.66699, 1.16547, 1.09262, 1.08787, 0.00929281
75.011, -0.100052, 5.11649, -18.8795, 542, 0.253327, 0.438661, 2.90676, 2.03084, 1.8912, 1.58175, 1.5549, 0.00758609
71.799, 0.3868, 2.63573, -22.0915, 466, 0.244184, 0.531844, 2.40236, 2.23108, 1.75797, 1.51251, 1.507, 0.00645694
65.0987, 0.0786744, 2.02755, -28.7917, 387, 0.224435, 0.561196, 2.51855, 2.43788, 2.40339, 2.33979, 2.0094, 0.0708426
61.6597, 0.214741, 4.16427, -32.2308, 472, 0.272043, 0.493277, 2.99692, 2.15102, 1.79545, 1.7762, 1.72296, 0.0183666
61.4427, -0.446431, 1.75133, -32.4478, 424, 0.25259, 0.548595, 1.99743, 1.88586, 1.82661, 1.70191, 1.67864, 0
59.9504, 0.232783, 6.12643, -33.9401, 353, 1.03204, 0.576446, 2.03268, 1.68832, 1.65693, 1.64294, 1.54597, 0
47.0764, -0.135486, 2.50552, -46.8141, 282, 0.234303, 0.534959, 4.08875, 2.37138, 1.96543, 1.95696, 1.95696, 0.0444765
43.9041, 0.299165, 3.622, -49.9864, 322, 0.231664, 0.467065, 2.32026, 2.23418, 1.73486, 1.44319, 1.43239, 0.0249041
37.2694, -0.490238, 0.214486, -56.6211, 260, 0.234403, 0.677625, 2.60745, 1.97244, 1.87981, 1.87393, 1.82531, 0
18.8153, -0.161274, 3.54013, -75.0752, 171, 0.22378, 0.409029, 1.14162, 0.946838, 0.935514, 0.9001, 0.761135, 0.00411064
18.5366, 0.0293538, 4.66406, -75.3538, 118, 0.1482, 0.411925, 2.0667, 1.69282, 1.12237, 0.999884, 0.976018, 0.00464021
17.7127, 0.239186, 0.659789, -76.1778, 142, 0.184081, 0.442818, 1.89553, 1.51847, 1.23286, 0.981219, 0.949761, 0.111084
14.8283, 0.323772, 5.26651, -79.0622, 121, 0.116126, 0.463384, 2.08571, 1.16562, 0.800796, 0.785945, 0.725274, 0
11.1493, -0.0580861, 1.57742, -82.7412, 93, 0.167173, 0.398189, 0.89744, 0.848725, 0.770022, 0.716131, 0.674257, 0.0147456
84.5415, 0.138226, 0.613792, -21.211, 533, 0.248674, 0.552559, 3.48636, 2.74128, 2.6027, 2.57035, 2.13412, 0.00953689
83.7229, -0.461027, 4.90939, -22.0296, 578, 0.242132, 0.540148, 2.18109, 2.16927, 2.01362, 1.85749, 1.78168, 0.0123024
82.0266, -0.42396, 4.30344, -23.7259, 501, 0.262744, 0.577652, 2.40406, 2.33192, 1.84976, 1.67269, 1.5734, 0
78.8366, -0.455044, 2.2875, -26.9159, 489, 0.244732, 0.57128, 2.58592, 2.46563, 2.05048, 2.02152, 1.50861, 0.0235195
78.4656, -0.139388, 1.45276, -27.2869, 487, 0.273073, 0.560468, 2.85112, 2.53685, 1.90092, 1.6499, 1.61735, 0.040652
77.0102, 0.427795, 1.93764, -28.7423, 543, 0.240292, 0.534793, 2.52903, 2.32248, 2.26913, 2.0711, 1.47665, 0.00193714
73.0619, -0.190284, 1.90983, -32.6906, 403, 0.246725, 0.598868, 2.80958, 2.35876, 2.1479, 1.70819, 1.57275, 0.00471609
65.9457, 0.258996, 5.81883, -39.8068, 405, 0.248853, 0.519258, 2.27251, 2.0865, 1.89691, 1.86143, 1.75874, 0.0369091
54.0838, -0.259627, 0.90724, -51.6687, 377, 0.243943, 0.500776, 2.8937, 2.5087, 2.16426, 2.14707, 1.66313, 0.0115003
40.3832, -0.0476346, 0.168006, -65.3693, 288, 2.53591, 0.453744, 2.29685, 1.7523, 1.53354, 1.49346, 1.41245, 0.0032186
32.9751, 0.329603, 2.97914, -72.7774, 218, 0.202298, 0.515237, 2.05016, 1.89524, 1.61365, 1.60506, 1.47815, 0.0110744
28.1833, -0.40314, 5.87393, -77.5692, 226, 0.226612, 0.477683, 1.30006, 1.29395, 1.26268, 1.21375, 1.01195, 0
26.6449, 0.151706, 4.64427, -79.1076, 232, 0.187904, 0.409921, 1.86533, 1.6973, 1.59451, 1.42407, 1.18445, 0.0410784
22.1104, 0.248726, 1.02084, -83.6421, 134, 0.167271, 0.581853, 2.52653, 2.27241, 1.81668, 1.25065, 1.16085, 0.00416752
12.9008, 0.0381527, 5.17133, -92.8517, 107, 0.189626, 0.477807, 1.96798, 1.12206, 1.08142, 0.75664, 0.742833, 0
91.5543, 0.194894, 2.19111, -17.4844, 598, 0.253201, 0.523168, 3.47396, 3.18189, 2.75397, 2.52734, 2.39063, 0.0904209
82.7169, 0.399277, 2.79643, -26.3219, 535, 0.246824, 0.608212, 3.56585, 2.85377, 2.34711, 2.26951, 2.26865, 0
71.4785, 0.115223, 5.66625, -37.5602, 410, 0.251438, 0.57644, 4.04565, 3.09516, 2.95218, 1.62272, 1.60531, 0.0231594
64.1436, 0.393169, 3.90241, -44.8952, 471, 0.261044, 0.517287, 2.31646, 2.20937, 1.92744, 1.91212, 1.31058, 0.00531504
49.2241, 0.151453, 1.02109, -59.8147, 344, 0.243308, 0.559364, 2.02238, 1.9537, 1.75161, 1.73623, 1.70036, 0
43.2828, -0.243696, 5.17019, -65.7559, 256, 0.212848, 0.569511, 2.46921, 2.45946, 2.21328, 1.84908, 1.42062, 0.00298427
36.4256, -0.00526736, 1.59119, -72.6131, 269, 0.217804, 0.449699, 1.78641, 1.44822, 1.3728, 1.36475, 1.35719, 0
25.6546, 0.405403, 0.429758, -83.3842, 171, 0.2051, 0.523562, 2.4293, 1.45821, 1.21139, 1.13441, 1.13075, 0
24.9514, -0.30656, 4.47291, -84.0874, 134, 0.179333, 0.530881, 2.09404, 1.54713, 1.45277, 1.32397, 1.28991, 0.0103002
23.9451, 0.11916, 3.55445, -85.0936, 140, 0.144178, 0.488676, 1.76728, 1.33684, 1.19902, 1.13844, 1.0377, 0
19.1331, -0.213746, 2.41895, -89.9057, 129, 0.176475, 0.478327, 1.95936, 1.74609, 1.69387, 1.219, 1.16664, 0
17.0913, 0.251773, 5.12216, -91.9475, 128, 0.18535, 0.502685, 2.72861, 1.5357, 1.29094, 1.0877, 0.97872, 0
15.2375, -0.0167736, 4.1446, -93.8012, 111, 0.216895, 0.476172, 1.95069, 1.60067, 1.5771, 1.08605, 0.742082, 0
96.5035, 0.172146, 0.981457, -12.8509, 693, 0.270669, 0.47774, 3.18579, 2.42884, 1.77164, 1.74622, 1.68332, 0.0138458
95.7031, 0.331625, 5.71182, -13.6513, 596, 0.244482, 0.511781, 2.33761, 2.10039, 1.89331, 1.83129, 1.57714, 0.00292444
94.3958, -0.425505, 1.59403, -14.9586, 545, 0.259693, 0.612959, 5.02072, 2.70948, 2.2297, 2.06203, 2.02441, 0
92.4682, -0.319781, 4.97265, -16.8861, 680, 0.252105, 0.481605, 2.73674, 2.24786, 1.79313, 1.78839, 1.73437, 0.00109281
87.4732, -0.278005, 3.46216, -21.8812, 530, 0.252616, 0.560726, 2.00061, 1.82472, 1.81049, 1.77554, 1.77507, 0.00030502
86.1993, 0.267834, 2.96507, -23.1551, 551, 0.26907, 0.52242, 4.16451, 2.44297, 1.991, 1.7392, 1.7147, 0.00329555
84.673, -0.126058, 0.316489, -24.6813, 559, 0.245973, 0.504006, 2.4922, 1.996, 1.98981, 1.78923, 1.73511, 0.0143718
81.4118, 0.421662, 5.10533, -27.9426, 674, 0.270898, 0.467884, 2.64264, 2.1572, 1.83092, 1.55168, 1.53435, 0.0141279
58.0992, 0.0874803, 1.76183, -51.2552, 394, 0.226252, 0.542983, 3.32831, 2.12026, 2.01933, 1.73001, 1.59364, 0
54.201, 0.479871, 1.32635, -55.1534, 339, 0.229442, 0.589141, 2.11398, 1.80532, 1.7869, 1.618, 1.49893, 0
53.9873, 0.450046, 3.9313, -55.367, 377, 0.231953, 0.539873, 1.85665, 1.8438, 1.83071, 1.78632, 1.69421, 0
48.2171, 0.329033, 0.143018, -61.1373, 275, 2.4573, 0.574013, 2.27975, 1.99339, 1.95707, 1.85649, 1.70083, 0.0288985
38.6698, -0.470753, 0.646096, -70.6846, 307, 0.212391, 0.502205, 2.4416, 1.87363, 1.53842, 1.16521, 1.07541, 0.0207897
34.7357, -0.384227, 5.5741, -74.6187, 233, 0.190447, 0.526298, 2.52961, 1.6659, 1.56584, 1.535, 1.46376, 0.00141687
27.3632, -0.175508, 2.87757, -81.9912, 191, 0.209837, 0.497513, 1.70581, 1.46992, 1.41536, 1.2111, 1.14395, 0.0111901
15.6594, 0.155032, 3.43086, -93.695, 111, 0.178433, 0.447411, 1.588, 1.26069, 0.97674, 0.880991, 0.770687, 0
10.1352, 0.0212026, 2.28484, -99.2192, 52, 0.0689676, 0.506759, 1.67363, 1.45545, 1.01233, 0.90413, 0.72949, 0
10.0029, 0.0444725, 4.73088, -99.3515, 69, 0.141141, 0.434907, 1.33364, 1.21858, 0.882544, 0.82576, 0.644146, 0
99.0233, -0.208905, 4.80265, -0.285032, 696, 0.267822, 0.513074, 2.35206, 2.28757, 2.28609, 2.18935, 2.04158, 0.00466973
96.2754, 0.380253, 1.03971, -3.03295, 679, 0.26541, 0.526095, 2.20187, 2.00781, 1.91775, 1.89089, 1.75768, 0.000886121
85.4466, 0.406494, 0.0342933, -13.8618, 520, 2.86762, 0.58525, 2.43381, 2.41334, 2.28172, 1.92903, 1.85816, 0
84.5918, 0.201817, 5.31334, -14.7165, 608, 0.253292, 0.440582, 2.92049, 2.19961, 1.78611, 1.6738, 1.51596, 0.00507587
78.7973, -0.182407, 1.55312, -20.511, 545, 0.267546, 0.547203, 2.6094, 2.00831, 1.95512, 1.85072, 1.73786, 0
72.7036, -0.42915, 0.52461, -26.6048, 457, 0.257604, 0.616132, 2.84048, 2.63938, 1.95534, 1.89857, 1.70585, 0
67.2822, -0.188322, 4.30932, -32.0261, 439, 0.25402, 0.477179, 2.34288, 2.28117, 2.13276, 1.79703, 1.71908, 0
51.6445, -0.167733, 6.07545, -47.6638, 312, 0.326631, 0.543627, 2.03727, 1.94427, 1.65649, 1.54381, 1.43417, 0
50.9402, 0.229977, 3.70668, -48.3681, 307, 0.203733, 0.519798, 2.77636, 2.25623, 2.22622, 1.94262, 1.79053, 0.00139579
41.8598, -0.135328, 1.05892, -57.4485, 263, 0.194242, 0.529871, 2.7451, 2.04555, 1.60779, 1.42452, 1.3238, 0
33.2034, 0.0201762, 2.77556, -66.105, 238, 0.224723, 0.488285, 2.67754, 1.86846, 1.37539, 1.36113, 1.27751, 0
24.4277, 0.298869, 2.27548, -74.8806, 180, 0.205532, 0.469763, 2.32454, 1.4669, 1.14645, 1.05904, 0.916497, 0.0578042
21.3625, 0.20299, 4.41658, -77.9458, 156, 0.150912, 0.508632, 1.8473, 1.6299, 1.53686, 1.20545, 1.09379, 0
92.008, 0.0824527, 3.3998, -17.6709, 504, 0.265431, 0.57505, 3.00472, 2.18834, 2.09232, 1.95936, 1.74994, 0.0347552
91.1122, 0.446983, 3.05687, -18.5667, 527, 0.264632, 0.611492, 2.18331, 2.16601, 2.1267, 1.92771, 1.8802, 0.010295
86.4951, -0.293193, 2.91142, -23.1838, 502, 0.280725, 0.554456, 3.03488, 3.00289, 2.69392, 2.6718, 2.48153, 0.0193457
76.3632, -0.315866, 5.30361, -33.3158, 508, 0.256918, 0.561494, 2.36949, 2.36362, 2.11758, 1.98942, 1.81637, 0.0217715
72.2241, -0.389128, 3.3972, -37.4549, 446, 0.252564, 0.592001, 4.29678, 2.03137, 1.71016, 1.69576, 1.65245, 0.014781
71.7946, -0.0332082, 1.64757, -37.8843, 476, 0.234651, 0.488399, 2.6065, 1.95573, 1.93865, 1.59477, 1.58746, 0.000648652
70.7913, 0.132221, 6.17892, -38.8876, 412, 1.29727, 0.502066, 1.90813, 1.82375, 1.70507, 1.55682, 1.53511, 0.00746609
69.2757, -0.476931, 5.85651, -40.4032, 414, 0.213161, 0.577298, 2.76208, 2.56709, 2.32609, 2.03383, 1.88914, 0.00876641
66.7552, -0.173702, 2.2093, -42.9237, 407, 0.217121, 0.547174, 2.82529, 2.02381, 1.9504, 1.92196, 1.79796, 0.00871205
46.8522, -0.129353, 4.65083, -62.8267, 318, 0.254424, 0.532412, 2.96359, 2.54352, 2.29985, 2.2094, 1.48535, 0.0123002
40.3942, 0.0282975, 0.557449, -69.2847, 300, 0.20604, 0.464302, 1.49503, 1.37515, 1.2956, 1.26611, 1.24129, 0.0400723
24.573, 0.345453, 0.893817, -85.1059, 172, 0.193287, 0.534197, 1.63066, 1.4006, 1.33468, 1.17806, 1.13957, 0.0203578
13.265, 0.0474326, 2.61706, -96.4139, 121, 0.144932, 0.379, 1.45452, 1.30485, 0.807819, 0.788999, 0.78084, 0.000457417
96.8481, -0.489312, 5.34503, -4.52969, 599, 0.246206, 0.597828, 4.30811, 2.14667, 1.95066, 1.88524, 1.87344, 0.00911303
88.8236, -0.355697, 5.96458, -12.5542, 519, 0.568629, 0.604242, 2.57311, 2.44511, 2.05557, 1.91737, 1.8316, 0.000703462
77.2357, 0.0373938, 3.9304, -24.1421, 580, 0.265461, 0.465275, 1.81818, 1.5725, 1.56205, 1.5206, 1.5084, 0.000678781
74.1608, 0.0673739, 0.917927, -27.217, 421, 0.233458, 0.593287, 4.61022, 4.52509, 3.3597, 2.29571, 2.13434, 0.0545401
46.6923, 0.264668, 1.3214, -54.6855, 313, 0.234727, 0.536693, 3.23303, 2.94972, 1.94671, 1.8657, 1.36761, 0.00916954
45.6469, 0.221108, 4.58897, -55.7309, 339, 0.208545, 0.443174, 2.03753, 1.79939, 1.43502, 1.42741, 1.39034, 0.00310459
40.4705, 0.309157, 1.76011, -60.9073, 244, 0.22443, 0.532507, 1.69236, 1.50427, 1.46565, 1.33357, 1.32749, 0
34.4004, -0.266487, 0.196117, -66.9774, 222, 0.218423, 0.554845, 3.13348, 2.28727, 2.02952, 1.82876, 1.62822, 0
32.3914, -0.0384113, 5.53261, -68.9864, 252, 0.224133, 0.420667, 2.02741, 1.66909, 1.43944, 1.40715, 1.17896, 0.0128583
26.0792, -0.337786, 1.81002, -75.2987, 242, 0.189781, 0.434653, 1.4795, 1.32918, 1.21213, 1.06091, 1.0332, 0.018963
21.208, -0.278665, 3.02623, -80.1698, 120, 0.214002, 0.530201, 1.45661, 1.37136, 1.15656, 1.10531, 0.988467, 0.0289141
14.495, -0.476904, 2.40574, -86.8828, 109, 0.137251, 0.467581, 1.44041, 1.28746, 1.14196, 1.0349, 0.96169, 0
14.3778, 0.169234, 2.22282, -87.0001, 119, 0.196409, 0.422875, 1.50215, 1.28708, 0.962392, 0.890368, 0.851456, 0
12.3991, -0.113081, 4.97474, -88.9787, 76, 0.0943462, 0.590433, 1.32334, 1.30991, 1.0907, 0.867503, 0.839653, 0
p_T, Eta, Phi, p_T-corr, N-Trk, Angularity, Mean-p_T, p_T_1, p_T_2, p_T_3, p_T_4, p_T_5, X_tru
96.3163, -0.263686, 0.550055, -13.7282, 644, 0.269402, 0.526319, 3.05392, 2.64031, 2.29969, 1.82518, 1.77181, 0.0103308
96.316, 0.355939, 0.3202, -13.7285, 696, 0.734007, 0.499047, 2.59231, 2.36803, 1.59438, 1.47057, 1.45179, 0.00246184
